date,geography_modeled,scenario_name,cases_median,cases_lower,cases_upper,cases_new_median,cases_new_lower,cases_new_upper,deaths_median,deaths_lower,deaths_upper,deaths_det_median,deaths_det_lower,deaths_det_upper,hosp_bed_median,hosp_bed_lower,hosp_bed_upper,icu_median,icu_lower,icu_upper,vent_median,vent_lower,vent_upper,recovered_median,recovered_lower,recovered_upper,rt_median,rt_lower,rt_upper
2020-11-09,covidregion_8,mitigation_back_to_September,17976,2848.55,47943.925,1816,314.925,4610.15,12,1,40,10,1,37.3499999999998,364.5,53.55,1026.9,90,13,240,52.8,7.4415,146.9985,137357,42197.05,267718.6,1.04061840295934,1.01633203266907,1.05959103924488
2020-11-10,covidregion_8,mitigation_back_to_September,18239.5,2875.3,48483.8,1849,324.925,4702.6,12,1,38,11,1,35,374.5,56.55,1050.1,92.5,14.275,252.9,56.1,7.92,156.1725,139150.5,42634.45,269802.15,1.04135446090285,1.01601585718739,1.06091822274926
2020-11-11,covidregion_8,mitigation_back_to_September,18450,2919.875,48983.65,1863,334.05,4687.275,13,1,44.725,12,1,40,382,56,1069.325,98,15,268.725,59.73,8.58,164.34,140655,43096,272084.7,1.04265103088618,1.01682625027015,1.06319983945854
2020-11-12,covidregion_8,mitigation_back_to_September,18731,2956.775,49456.175,1886.5,327.925,4653.525,14,1,41.725,13,1,38.725,390.5,53.55,1107.8,101,14.1,267.45,60.72,8.58,171.4185,142160,43520.45,274400.7,1.04221058138083,1.01645518664779,1.06394388030905
2020-11-13,covidregion_8,mitigation_back_to_September,18875.5,3002.325,49890.725,1879,329.4,4756,14,1,44,13,1,41,402,53,1133.175,106.5,15.275,290.9,63.36,9.24,178.431,144120.5,43955.75,276754.25,1.04227768506293,1.01654031886702,1.06392762244628
2020-11-14,covidregion_8,mitigation_back_to_September,19080,3028.175,50392.9,1926,323.475,4711.325,14,2,47.725,13,1,45.4499999999999,406,57.55,1161.9,108,16.275,291.9,65.01,9.24,186.153,146547.5,44356.225,279133,1.04313147881297,1.01689510083512,1.0645175375676
2020-11-15,covidregion_8,mitigation_back_to_September,19281.5,3045.525,50820.825,1932,325.95,4765.15,15,1,51.725,13,0.275,48.725,412,57.275,1162.45,112,17.275,300.175,66.66,9.24,186.3345,148799.5,44795.65,281309.875,1.04260419799156,1.01625316829043,1.06371005271844
2020-11-16,covidregion_8,mitigation_back_to_September,19484.5,3094.1,51174.05,1961,350,4839.45,15,2,47,14,2,42.725,412,56.65,1177.45,116,17,302.175,68.97,10.0815,192.5055,149978.5,45244.35,285088.3,1.0410114388259,1.01503921484447,1.06241458762061
2020-11-17,covidregion_8,mitigation_back_to_September,19697,3078.05,51449.35,1987,337,4773.3,15,2,54.725,14,2,48.4499999999999,415.5,58.375,1167.325,121,18,307,71.94,10.7415,194.436,151761,45673.55,288570.025,1.03843638158283,1.01285728642114,1.05985527327978
2020-11-18,covidregion_8,mitigation_back_to_September,19868,3110.425,51788,2001.5,345.025,4841.35,16.5,1,49.725,15,1,48,424.5,58.55,1164.525,122,19.275,320.35,72.93,11.22,195.1125,153008,46120.625,292038.2,1.03743162226265,1.01305713533085,1.05899097575129
2020-11-19,covidregion_8,mitigation_back_to_September,20087,3158.275,52136.075,2020.5,341.475,4798.65,16,2,51,15,1,49.725,427,63,1193.575,124.5,18.55,320,72.6,10.7415,196.317,156198.5,46585.975,293815.925,1.03730396017465,1.01394955178722,1.05740483169945
2020-11-20,covidregion_8,mitigation_back_to_September,20178,3150.3,52576.625,2017,366.75,4854.375,16,1,51.1749999999999,15,1,49.725,429.5,63.2,1196.525,125,19,330.725,75.24,10.7415,203.874,159050,47049.05,296129.85,1.03593458791316,1.01276720757065,1.05582241279204
2020-11-21,covidregion_8,mitigation_back_to_September,20336.5,3169.1,52746.325,2021,361.575,4836.625,17,2,53,15,2,48.725,439,62.925,1209.05,128,19,340.625,74.91,11.22,205.491,161582.5,47500.875,301305.3,1.03550320973623,1.01301828050754,1.05434688592755
2020-11-22,covidregion_8,mitigation_back_to_September,20563,3221.75,52978.175,2073.5,376.825,4892.275,17,2,52.4499999999999,15.5,2,46,438.5,63.825,1220.9,130,20,351.075,75.9,10.263,198.957,164531,47960.625,307121.025,1.03539525286396,1.01266316396231,1.05416964652199
2020-11-23,covidregion_8,mitigation_back_to_September,20722.5,3275,53228.9,2063,360.975,4827.175,17,2,57,16,2,52,445.5,64.825,1231.075,131,20.275,350.975,77.88,10.923,207.867,166674,48436.925,310239.4,1.034392203436,1.01247727261661,1.05325858938624
2020-11-24,covidregion_8,mitigation_back_to_September,20843,3294.825,53616.15,2093.5,351.2,4870.35,18,2,55,16.5,2,51,445.5,62.275,1246.425,134.5,19.55,354.35,78.54,11.22,211.166999999999,169606,48937.125,312299.225,1.03378893594145,1.01252240084059,1.05232911895336
2020-11-25,covidregion_8,mitigation_back_to_September,21042.5,3331.625,53990.5,2117.5,359.975,4846.375,18,2,52,16,1,49.725,456.5,66,1238.45,140,21.275,363,83.16,12.0615,208.791,172100.5,49424.975,314410.175,1.03242500641879,1.01090247757294,1.05113407631347
2020-11-26,covidregion_8,mitigation_back_to_September,21200.5,3347.9,54396.375,2123.5,377.925,4881.975,18,2,57.725,16,1,54.725,459.5,63.825,1235.35,138,20.275,370.175,83.16,11.22,206.6955,173816.5,49894.05,317520.525,1.03056261391552,1.01006814448441,1.04888103926318
2020-11-27,covidregion_8,mitigation_back_to_September,21337.5,3386.9,54508.15,2149.5,379.65,4932.975,18,2,52,16,1,48.725,466,66.55,1240.15,141,22.275,357,85.14,12.0615,217.9155,175411.5,50378.5,321783.2,1.02955969132589,1.0095422386358,1.04789313608374
2020-11-28,covidregion_8,mitigation_back_to_September,21515,3447.65,54609.375,2166.5,380.85,4865,18,1.275,53.725,16,1,51.4499999999999,462,62.825,1234.725,144.5,22.825,377.324999999999,86.46,11.4015,216.2325,177869.5,50889.425,326015.675,1.02693772355493,1.00772411750917,1.04482680919995
2020-11-29,covidregion_8,mitigation_back_to_September,21688.5,3481.425,54664.325,2190,374.55,4866.825,19,2,54,17,2,49,466.5,63.275,1231.175,144.5,21.275,379.9,86.13,12.54,219.5325,180727.5,51406.35,330238.925,1.02590439850917,1.00777403307476,1.04301399027537
2020-11-30,covidregion_8,mitigation_back_to_September,21893,3518.35,54717.075,2241,392.3,4866.35,19,2,59.725,17,2,54.1749999999999,472,66,1226.8,146,21.275,384.324999999999,87.78,11.88,219.8955,183126.5,51918.575,334076.525,1.02646798023975,1.00823945065287,1.04260071587038
2020-12-01,covidregion_8,mitigation_back_to_September,22055,3556.975,54780.4,2229.5,393.275,4922.2,20,2,54.725,18,1.275,53.4499999999999,475,63.825,1230.9,146,23,387.9,88.11,13.2,225.4725,184087.5,52453.05,338353.475,1.02651553384663,1.00912523539142,1.04273677848577
2020-12-02,covidregion_8,mitigation_back_to_September,22268.5,3605.375,54836.725,2223.5,388.05,4861.25,19,2,59,17,2,57.4499999999999,477.5,63.825,1244.075,147,22,396.625,88.77,12.54,224.6145,185085.5,53000.85,342230.05,1.02625592611672,1.00880102143272,1.04171014578477
2020-12-03,covidregion_8,mitigation_back_to_September,22489.5,3655.95,55006.075,2208,387.325,4919.675,19,2,60.4499999999999,18,2,53,485,68,1252.625,146.5,22.55,385.9,88.77,14.0415,219.78,187173,53534.15,346523.825,1.02612869632412,1.00853975658934,1.04155867731847
2020-12-04,covidregion_8,mitigation_back_to_September,22723,3686.05,54864.625,2254.5,393.675,4883.35,20,2,56,18,2,53.725,482,64,1237.9,148,22.55,382.525,89.76,13.3815,219.417,190451,54100.025,351027.15,1.02623148142979,1.00840049246468,1.04201674193118
2020-12-05,covidregion_8,mitigation_back_to_September,22864,3714.8,54810.175,2270,398.5,4869.6,20,2,61,18,2,57.4499999999999,486.5,67.65,1255.25,148,24,385.425,90.42,13.86,222.1725,193518.5,54685.65,355399.625,1.02496927672314,1.00728831167045,1.04045217154636
2020-12-06,covidregion_8,mitigation_back_to_September,23014,3718.775,54655.25,2281,401.575,4847.075,20,2,57,18,1,54.1749999999999,489,65.275,1242.5,150,22.55,390.7,91.74,12.7215,225.819,196164,55243.85,359802.2,1.02321442323503,1.00617451283276,1.03862119339917
2020-12-07,covidregion_8,mitigation_back_to_September,23182,3731.375,54567.325,2285.5,409.375,4912.25,19,2,56.4499999999999,17,2,53.725,496.5,67,1262.475,151.5,23,389.525,91.74,12.7215,224.697,198536,55815.05,364260.725,1.0217633950374,1.00489104422359,1.03722976908498
2020-12-08,covidregion_8,mitigation_back_to_September,23379,3762.25,54475.5,2322,404.675,4874.8,20,3,57.725,18,2,53.725,495.5,69.55,1289.35,152,23.55,392.7,91.74,12.243,230.34,201263.5,56420.65,368292.375,1.02095952988549,1.00507874986714,1.03599515320786
2020-12-09,covidregion_8,mitigation_back_to_September,23539.5,3795.4,54576.675,2327,405.65,4880.625,20,2,62,19,2,54.725,496.5,72.55,1294.35,156.5,24.275,395.525,94.38,12.54,234.828,203332,56968.775,372723.45,1.01981252356409,1.00461127923799,1.03410908692988
2020-12-10,covidregion_8,mitigation_back_to_September,23697,3874.5,54767.5,2336.5,425.55,4887.725,21,2.275,60.4499999999999,19,2,57.4499999999999,498.5,68.925,1298.25,156.5,20.55,397.8,93.72,12.0615,229.4985,205807,57552.475,377289.25,1.02027086418839,1.00527542115564,1.03384211389324
2020-12-11,covidregion_8,mitigation_back_to_September,23807.5,3933.425,54705.8,2339.5,450.925,4895.675,20,2,63.4499999999999,19,2,57,504,72.55,1295.175,161,22.275,396,95.37,13.3815,235.62,208184.5,58151,381867.325,1.01905673032639,1.00404583967141,1.03285347891968
2020-12-12,covidregion_8,mitigation_back_to_September,23976,3955.05,54855.375,2338.5,404.625,4829.6,21,2,59.725,19,2,54.4499999999999,513,74.825,1304.35,162,23,405.35,96.36,12.0615,234.96,210331,58731.55,386136.625,1.01719080548211,1.00233087327558,1.03074603323828
2020-12-13,covidregion_8,mitigation_back_to_September,24138,4000.85,54847.15,2381.5,430.1,4785.225,21,2,62.725,19,1.275,56,515,77,1318.625,161.5,21,392.725,96.36,12.54,233.64,212793,59357.875,390469.7,1.01572300142746,1.00136253988392,1.02943433735984
2020-12-14,covidregion_8,mitigation_back_to_September,24359.5,4003.775,54957.5,2374.5,419.55,4906.575,21,2,60,19,2,55.725,517,77.275,1280.35,163.5,21.275,395.35,97.35,13.3815,239.877,215633.5,59974.075,394889.975,1.01389706215482,1.0002137756449,1.0273280514036
2020-12-15,covidregion_8,mitigation_back_to_September,24503.5,4040.95,54954.275,2402.5,407.05,4839.425,20,3,60.725,18,2,56,524.5,79,1277.175,165,21,397.175,98.01,12.54,237.237,218070,60582.225,399289.6,1.0130882312313,0.999957001093476,1.02603344384644
2020-12-16,covidregion_8,mitigation_back_to_September,24671,4046.2,55025.15,2427,450.825,4863.325,21,2,59.725,20,1.275,56.725,530,83.275,1281.25,167.5,22.55,404.725,99,14.52,238.491,220631.5,61202.275,403787.2,1.01233044967086,0.999619723096347,1.02465402019024
2020-12-17,covidregion_8,mitigation_back_to_September,24856.5,4118.9,54773.975,2403,469.975,4853.15,21,2,59.725,20,2,56.4499999999999,533,79.825,1306.35,167,24,402.725,99.66,14.7015,244.53,223047.5,61796.25,408441.175,1.01150746326477,0.999619928118056,1.02398038827534
2020-12-18,covidregion_8,mitigation_back_to_September,24974.5,4157.2,54338.35,2423,461.025,4866.225,22,2,59,20,2,54.725,534.5,81,1274.175,166,25.275,411.725,99.66,14.586,243.4575,224733.5,62385.85,412895.175,1.01014763075349,0.99798199108653,1.02188693348467
2020-12-19,covidregion_8,mitigation_back_to_September,25028,4160.475,54013.375,2444.5,444.125,4822.075,22,3,60.4499999999999,20,3,55.4499999999999,538.5,77.1,1263.7,166.5,26,415.35,100.32,15.0645,250.7835,226935.5,63014.85,417501.225,1.00923508523979,0.99731681044463,1.02109618540445
2020-12-20,covidregion_8,mitigation_back_to_September,25027,4219.65,53893.9,2459,464.425,4843.975,21,2,61.725,20,2,55.725,545.5,80.825,1292.975,167,25,419.7,101.31,15.543,258.0435,229777,63629.875,421952.4,1.00800664546031,0.996383055935696,1.0194579713547
2020-12-21,covidregion_8,mitigation_back_to_September,25065.5,4275.2,53955.95,2443,461.025,4738.525,21,2,62.725,20,2,57.725,541.5,82.275,1263.725,168,27.55,420.049999999999,100.32,16.203,253.9185,232629.5,64341.375,426362.15,1.00698709057416,0.995669585874464,1.01832269868488
2020-12-22,covidregion_8,mitigation_back_to_September,25282.5,4336.275,53932.925,2449,478.2,4697.2,23,2.275,62.725,21,2,55.725,544,83.825,1269.325,170,26.1,407.9,101.64,16.6815,251.097,235953,65134.325,430802.95,1.00535298738209,0.994412891622358,1.01669225970899
2020-12-23,covidregion_8,mitigation_back_to_September,25538,4374.375,53552.475,2457,482.65,4679.3,22,3,62,20,3,57.725,553,88.825,1288.8,170.5,26.825,413.8,101.64,17.16,253.077,238571,65889,435127.275,1.00481832551199,0.993703886891232,1.01568780113527
2020-12-24,covidregion_8,mitigation_back_to_September,25547,4363.1,53646.275,2482.5,461.1,4678.425,22,3,63.725,20,2,59,556,84.375,1300.5,171,28,404.525,102.3,16.6815,252.054,241310.5,66558.225,439483.9,1.00284542192889,0.991858708606717,1.01373690219448
2020-12-25,covidregion_8,mitigation_back_to_September,25637,4386.925,53675.225,2464.5,467.475,4636.125,22.5,2,62,20,2,59.3499999999998,558.5,87.55,1302.4,172,27.1,406.45,102.96,15.4275,252.5985,243446,67268,443773.9,1.00180412703839,0.99124021377892,1.01262010555514
2020-12-26,covidregion_8,mitigation_back_to_September,25797.5,4424.5,53685.2,2504.5,472.925,4608.425,22,3.275,60,20,3,58,562.5,89,1281.7,174.5,28.275,408.324999999999,103.95,15.609,245.3385,245436,67957.45,448049.4,1.00232684429195,0.991683642073822,1.01285416089791
2020-12-27,covidregion_8,mitigation_back_to_September,25784.5,4490.9,53482.8,2489.5,514.925,4603.85,22,3,61,20,3,59,570.5,90.275,1263.45,177,28,416.049999999999,105.27,15.84,247.137,247456,68683.3,452371.75,1.00145260129693,0.990808503566319,1.0119758727796
2020-12-28,covidregion_8,mitigation_back_to_September,25814.5,4536.3,53326.8249999999,2458.5,489.55,4566.7,23.5,3,61.1749999999999,21,2.275,55,571,90.275,1266.025,177.5,24.55,421.874999999999,106.92,14.52,248.2755,249924.5,69407.125,456539.05,1.00080501742463,0.99022655265239,1.01134361568543
2020-12-29,covidregion_8,mitigation_back_to_September,25900.5,4577.75,52980.7999999999,2495.5,492.875,4514.9,23,3,58,20.5,3,55.4499999999999,578.5,86.825,1254.4,181,25.375,426.749999999999,108.24,14.0415,253.011,252444.5,70162.925,460609.45,0.999338496604421,0.988926729035365,1.0097974752291
2020-12-30,covidregion_8,mitigation_back_to_September,25939.5,4635.5,52317.625,2495.5,507.775,4472.525,23,3,62,20,2,55,568.5,90,1249.9,179.5,23.55,428.624999999999,107.58,14.0415,250.9155,254433.5,70908.175,464824.3,0.996970724927499,0.986400551780965,1.00760316646504
2020-12-31,covidregion_8,mitigation_back_to_September,26128.5,4664.6,51709.95,2500.5,502.1,4463.25,23,3,58.4499999999999,20,3,53.725,569.5,93.825,1244.725,180,26,422.824999999999,107.58,14.883,248.82,256802,71635.625,468945,0.995284796319529,0.984912636240898,1.00592471582174
2021-01-01,covidregion_8,mitigation_back_to_September,26276.5,4684.75,51087.525,2505,505.475,4425.075,23,3,60.725,21,3,55.725,570.5,97.275,1252.9,181,25.55,420.649999999999,109.23,14.7015,249.2985,260062.5,72383.25,472999.05,0.994005787759526,0.983577069415866,1.00486959173493
2021-01-02,covidregion_8,mitigation_back_to_September,26442,4726.25,50453.625,2520.5,517.475,4413.8,23,3,57,21,2,56.4499999999999,571.5,97,1251.425,184,26.275,411.499999999999,109.89,15.18,243.837,262593,73146.65,477328.525,0.993503841504393,0.982729141365003,1.00426736449397
2021-01-03,covidregion_8,mitigation_back_to_September,26534.5,4783.125,50093.55,2497.5,528.55,4324.9,24,3,63.1749999999999,21,3,58.4499999999999,566.5,98,1248.575,182,27.275,404.175,108.24,16.203,244.0185,265265.5,73850.45,481694.85,0.993055909636089,0.982123922095994,1.00402723407723
2021-01-04,covidregion_8,mitigation_back_to_September,26575.5,4780.875,49861.425,2501,533.925,4322.45,24,2,60,22,2,56,575,98,1243.35,182.5,29.275,402.075,108.24,16.5,243.837,267736,74616.925,485997.575,0.991794213103432,0.98112920033013,1.00277540322752
2021-01-05,covidregion_8,mitigation_back_to_September,26626.5,4796.175,49928.1,2487.5,520.325,4286.25,23,3,59,22,3,54,574.5,95.275,1224.525,182.5,32,403.175,108.9,18.0015,243.177,269281,75412.525,490160.375,0.991189578671554,0.980433479220615,1.00230805331166
2021-01-06,covidregion_8,mitigation_back_to_September,26700.5,4823.65,50034.9,2495.5,529.75,4244.15,23.5,4,55.725,22,3,51.725,583,98.825,1220.325,181,30.825,408.725,108.9,16.0215,244.662,271287,76225.3,494315.9,0.989647476758744,0.978673872120441,1.00093250240646
2021-01-07,covidregion_8,mitigation_back_to_September,26650.5,4832.85,50136.475,2490,541.4,4244.6,23,3,61.1749999999999,21,3,57.725,586,97.925,1236.025,181,32,416.25,109.89,16.863,239.217,273798.5,76998,498408.825,0.98841531500274,0.977470751023946,0.999648595022287
2021-01-08,covidregion_8,mitigation_back_to_September,26689,4875.1,49777.2,2499.5,540.225,4182.8,24,3,62.725,21.5,3,57,580.5,96.825,1207.175,182.5,31.275,410.625,111.21,17.82,239.877,276451,77794.6,502370.425,0.986424609141405,0.975244277844495,0.998269330892855
2021-01-09,covidregion_8,mitigation_back_to_September,26599,4918.575,48785.375,2480,547.825,4214.625,23,3,58,21,2,51.725,582.5,97,1216.8,185,32.55,405.625,111.54,19.3215,244.431,279214,78618.6,505781.9,0.984620816944146,0.972948493461069,0.996804570915568
2021-01-10,covidregion_8,mitigation_back_to_September,26537.5,4957.175,48154.7,2494,541.95,4147.175,25,3.275,60,22,3,54.725,579.5,98.275,1202.5,183.5,29.275,397,110.55,17.3415,240.174,281758.5,79437.675,509240.2,0.982185111954398,0.970351342504088,0.994727957660874
2021-01-11,covidregion_8,mitigation_back_to_September,26394,4947.625,47466.375,2499.5,558.35,4140.475,24,4,59.725,22,3,55,581.5,101,1210.675,181.5,32.275,404.7,108.57,18.3645,240.768,284140,80212.425,512644.025,0.97997928674476,0.967778711737934,0.994137781947229
2021-01-12,covidregion_8,mitigation_back_to_September,26412.5,4997.125,47131.7,2488.5,544.925,4093.725,23,3.275,58.725,21,3,52,583.5,98.275,1191.35,187,30,402.425,111.54,17.7045,235.257,287075.5,81074.675,516067.975,0.978775804409265,0.966271521409235,0.9931368437535
2021-01-13,covidregion_8,mitigation_back_to_September,26424.5,5062.125,47044.2,2487.5,558.575,4060.95,24,4,57.725,22,3,51,581.5,99.825,1180.9,186,30.275,391,109.89,18.0015,234.4155,290049.5,81894.8,519852.2,0.978057710756743,0.965054141192363,0.993118869362531
2021-01-14,covidregion_8,mitigation_back_to_September,26335,5103.85,46792.95,2455,551.275,4028.15,24,4,60.725,22,2,53.725,583.5,102.275,1175.8,187,33,398.949999999999,110.88,19.14,233.0295,292744,82605.275,523649.4,0.976040007991917,0.962723036529023,0.992095836048423
2021-01-15,covidregion_8,mitigation_back_to_September,26333.5,5163.525,46336.05,2432,571.3,3980.875,23.5,4,54.725,21,3,51.725,580.5,103.55,1165.25,186.5,31.275,384.875,110.88,19.8,230.34,295471,83306.675,527371.35,0.973841779198198,0.959963245744355,0.990201608533427
2021-01-16,covidregion_8,mitigation_back_to_September,26387.5,5183.625,45984.425,2461.5,552.575,3982.8,24,4,56,21,3,53.725,579.5,104.275,1154.075,185,32.55,384.175,112.2,18.843,229.02,298262,83781.075,531116.25,0.971551182178351,0.957236588184449,0.988753243772484
2021-01-17,covidregion_8,mitigation_back_to_September,26496.5,5208.65,45542.95,2444,562.225,3939.875,24,4,56.725,22,3,48.725,586,104.275,1147.15,183,29.275,382.9,111.54,17.82,229.317,300135.5,84274.35,534732.075,0.969201141202348,0.954889603738443,0.98769093369232
2021-01-18,covidregion_8,mitigation_back_to_September,26565,5244.925,45216.575,2452,569.425,3909.525,24,4,53.725,21.5,3,48.725,581.5,107.275,1109.35,185.5,29,378.175,111.54,17.7045,226.38,302193.5,84789.45,538408.225,0.968056190848499,0.953098341929632,0.98796682075904
2021-01-19,covidregion_8,mitigation_back_to_September,26470,5259.125,44793.425,2431,566.275,3878.55,24,4,56.725,22,3,52,577,109.275,1126.35,185,28.55,375,111.54,16.863,226.677,305129.5,85276.675,541881.975,0.966554271537507,0.95110662436975,0.987086798396356
2021-01-20,covidregion_8,mitigation_back_to_September,26360,5313.825,44413.075,2403,586.55,3895.225,24,3.275,53.725,21,3,48,579.5,108,1117.25,185,32,369.45,110.22,18.843,225.291,307475,85791.45,545371.7,0.965670904006454,0.949270369616503,0.98642245536977
2021-01-21,covidregion_8,mitigation_back_to_September,26332.5,5337.125,44001.475,2416,599.75,3792.45,24,4,55,21,3,50.725,583,104.275,1110.25,185,32,364,111.21,18.183,225.357,309848,86315.85,549092,0.96479414953511,0.947760928930234,0.986083811136734
2021-01-22,covidregion_8,mitigation_back_to_September,26294.5,5395.825,43597.55,2387,591.4,3838.95,23,3.275,53.725,21,3.275,49.725,579,111.275,1105.625,186,31,361.725,111.87,18.6615,223.608,312153.5,86841.925,552703.05,0.963986864622467,0.946694807453981,0.985693086756827
2021-01-23,covidregion_8,mitigation_back_to_September,26382,5403.5,43331.475,2377.5,597.825,3849.8,24,4,53,22,3,51,580,110.55,1122.45,184.5,29,359.725,110.88,17.82,218.2125,314543,87346.3,556194,0.962989468749255,0.945410971840234,0.985090134156889
